time,Open,High,Low,Close,Volume,spread,real_volume,Spread_Price
2026-08-19 07:50:00,4336.89,4337.99,4334.76,4335.25,2422,50,0,0.5
2026-08-19 07:55:00,4335.26,4338.63,4334.98,4335.46,1726,47,0,0.47000000000000003
2026-08-19 08:00:00,4335.46,4341.13,4335.12,4337.42,3414,45,0,0.45
2026-08-19 08:05:00,4337.43,4340.21,4335.18,4338.79,2975,43,0,0.43
2026-08-19 08:10:00,4338.79,4341.73,4336.8,4337.29,2087,41,0,0.41000000000000003
2026-08-19 08:15:00,4337.29,4346.04,4336.74,4345.12,2384,41,0,0.41000000000000003
2026-08-19 08:20:00,4345.13,4348.17,4344.5,4345.83,2289,43,0,0.43
2026-08-19 08:25:00,4345.83,4346.75,4340.35,4343.04,2266,42,0,0.42
2026-08-19 08:30:00,4343.05,4343.15,4336.96,4338.49,3188,42,0,0.42
2026-08-19 08:35:00,4338.49,4345.51,4338.47,4343.82,2180,41,0,0.41000000000000003
2026-08-19 08:40:00,4343.82,4344.19,4341.33,4341.72,2036,41,0,0.41000000000000003
2026-08-19 08:45:00,4341.72,4343.98,4340.61,4343.68,2357,42,0,0.42
2026-08-19 08:50:00,4343.68,4347.71,4343.68,4347.57,2331,41,0,0.41000000000000003
2026-08-19 08:55:00,4347.54,4349.25,4347.19,4348.96,2578,41,0,0.41000000000000003
2026-08-19 09:00:00,4348.96,4351.04,4347.29,4347.87,2137,42,0,0.42
2026-08-19 09:05:00,4347.87,4353.3,4347.67,4352.72,1979,44,0,0.44
2026-08-19 09:10:00,4352.72,4353.3,4349.69,4350.36,1421,41,0,0.41000000000000003
2026-08-19 09:15:00,4350.36,4351.42,4347.33,4350.68,1888,42,0,0.42
2026-08-19 09:20:00,4350.65,4354.81,4348.76,4354.13,1915,43,0,0.43
2026-08-19 09:25:00,4354.13,4356.84,4353.81,4356.62,1989,41,0,0.41000000000000003
2026-08-19 09:30:00,4356.62,4360.6,4356.06,4359.35,2043,42,0,0.42
2026-08-19 09:35:00,4359.35,4362.97,4356.96,4357.46,1784,41,0,0.41000000000000003
2026-08-19 09:40:00,4357.46,4357.69,4352.6,4354.3,1468,41,0,0.41000000000000003
2026-08-19 09:45:00,4354.3,4356.95,4354.09,4356.33,1338,41,0,0.41000000000000003
2026-08-19 09:50:00,4356.33,4357.54,4354.63,4355.48,1515,41,0,0.41000000000000003
2026-08-19 09:55:00,4355.48,4356.16,4354.41,4354.67,1449,41,0,0.41000000000000003
2026-08-19 10:00:00,4354.66,4357.53,4350.95,4356.91,3115,44,0,0.44
2026-08-19 10:05:00,4356.93,4361.01,4355.96,4360.71,2438,44,0,0.44
2026-08-19 10:10:00,4360.7,4362.64,4359.81,4361.47,2049,42,0,0.42
2026-08-19 10:15:00,4361.46,4362.31,4359.64,4359.73,2110,42,0,0.42
2026-08-19 10:20:00,4359.73,4360.02,4357.2,4359.85,2440,42,0,0.42
2026-08-19 10:25:00,4359.83,4360.87,4358.1,4360.83,2169,44,0,0.44
2026-08-19 10:30:00,4360.81,4361.09,4356.68,4356.97,2293,42,0,0.42
2026-08-19 10:35:00,4356.97,4360.84,4356.39,4359.94,1987,41,0,0.41000000000000003
2026-08-19 10:40:00,4359.96,4362.92,4359.3,4362.18,2015,43,0,0.43
2026-08-19 10:45:00,4362.19,4363.04,4360.65,4361.56,1687,41,0,0.41000000000000003
2026-08-19 10:50:00,4361.66,4361.81,4358.04,4358.24,2036,41,0,0.41000000000000003
2026-08-19 10:55:00,4358.26,4358.35,4354.7,4355.56,2169,41,0,0.41000000000000003
2026-08-19 11:00:00,4355.55,4359.09,4354.89,4358.9,2321,41,0,0.41000000000000003
2026-08-19 11:05:00,4358.9,4359.67,4355.26,4355.68,1914,41,0,0.41000000000000003
2026-08-19 11:10:00,4355.65,4357.59,4355.35,4356.12,2048,41,0,0.41000000000000003
2026-08-19 11:15:00,4356.14,4356.48,4353.32,4355.11,2505,41,0,0.41000000000000003
2026-08-19 11:20:00,4355.11,4357.02,4353.34,4355.87,2104,41,0,0.41000000000000003
2026-08-19 11:25:00,4355.88,4357.29,4353.83,4356.43,1436,41,0,0.41000000000000003
2026-08-19 11:30:00,4356.46,4357.54,4355.2,4356.36,1770,41,0,0.41000000000000003
2026-08-19 11:35:00,4356.36,4357.18,4355.83,4356.8,1347,41,0,0.41000000000000003
2026-08-19 11:40:00,4356.78,4360.86,4356.5,4358.69,1690,41,0,0.41000000000000003
2026-08-19 11:45:00,4358.68,4360.89,4358.12,4360.31,1360,41,0,0.41000000000000003
2026-08-19 11:50:00,4360.31,4360.68,4357.9,4359.63,1450,42,0,0.42
2026-08-19 11:55:00,4359.6,4361.81,4358.92,4361.78,1671,41,0,0.41000000000000003
2026-08-19 12:00:00,4361.73,4363.07,4359.58,4359.87,1786,42,0,0.42
2026-08-19 12:05:00,4359.87,4362.6,4359.42,4361.31,1364,41,0,0.41000000000000003
2026-08-19 12:10:00,4361.31,4364.03,4360.74,4363.58,1566,41,0,0.41000000000000003
2026-08-19 12:15:00,4363.57,4368.45,4363.43,4368.32,1649,41,0,0.41000000000000003
2026-08-19 12:20:00,4368.32,4368.96,4366.55,4368.3,1475,41,0,0.41000000000000003
2026-08-19 12:25:00,4368.3,4368.89,4366.56,4368.59,1221,41,0,0.41000000000000003
2026-08-19 12:30:00,4368.6,4369.32,4365.66,4366.76,1133,41,0,0.41000000000000003
2026-08-19 12:35:00,4366.78,4367.5,4366.44,4366.82,931,41,0,0.41000000000000003
2026-08-19 12:40:00,4366.77,4368.3,4366.29,4367.89,843,41,0,0.41000000000000003
2026-08-19 12:45:00,4367.92,4369.35,4367.21,4368.34,799,41,0,0.41000000000000003
2026-08-19 12:50:00,4368.34,4368.7,4366.88,4367.27,926,41,0,0.41000000000000003
2026-08-19 12:55:00,4367.27,4367.78,4366.11,4367.15,770,41,0,0.41000000000000003
2026-08-19 13:00:00,4367.15,4370.91,4367.15,4370.7,1969,43,0,0.43
2026-08-19 13:05:00,4370.7,4373.52,4370.39,4371.02,1704,43,0,0.43
2026-08-19 13:10:00,4371.02,4373.91,4370.6,4373.16,1543,43,0,0.43
2026-08-19 13:15:00,4373.16,4373.97,4369.46,4370.28,1080,42,0,0.42
2026-08-19 13:20:00,4370.28,4371.16,4368.72,4370.76,1171,41,0,0.41000000000000003
2026-08-19 13:25:00,4370.76,4373.21,4370.38,4370.75,1308,41,0,0.41000000000000003
2026-08-19 13:30:00,4370.75,4371.55,4368.41,4369.27,1783,41,0,0.41000000000000003
2026-08-19 13:35:00,4369.27,4369.77,4366.81,4367.82,1469,41,0,0.41000000000000003
2026-08-19 13:40:00,4367.82,4367.88,4363.06,4363.44,1578,41,0,0.41000000000000003
2026-08-19 13:45:00,4363.41,4367.46,4363.3,4367.23,1679,41,0,0.41000000000000003
2026-08-19 13:50:00,4367.23,4367.25,4363.55,4365.64,1270,41,0,0.41000000000000003
2026-08-19 13:55:00,4365.64,4366.23,4364.07,4364.52,1281,41,0,0.41000000000000003
2026-08-19 14:00:00,4364.52,4365.19,4361.95,4363.92,1643,43,0,0.43
2026-08-19 14:05:00,4363.92,4368.14,4363.34,4367.7,2002,42,0,0.42
2026-08-19 14:10:00,4367.7,4370.5,4366.64,4368.19,2023,41,0,0.41000000000000003
2026-08-19 14:15:00,4368.19,4369.97,4365.82,4367.95,1860,41,0,0.41000000000000003
2026-08-19 14:20:00,4367.96,4373.43,4367.62,4370.12,3363,47,0,0.47000000000000003
2026-08-19 14:25:00,4370.11,4371.06,4367.64,4369.23,2013,42,0,0.42
2026-08-19 14:30:00,4369.2,4384.73,4368.52,4384.32,5001,42,0,0.42
2026-08-19 14:35:00,4384.31,4416.59,4382.71,4412.48,9748,47,0,0.47000000000000003
2026-08-19 14:40:00,4412.37,4420.69,4406.3,4417.41,8947,47,0,0.47000000000000003
2026-08-19 14:45:00,4417.52,4421.07,4411.3,4417.25,8170,45,0,0.45
2026-08-19 14:50:00,4417.17,4428.57,4411.32,4428.33,7544,44,0,0.44
2026-08-19 14:55:00,4428.22,4442.18,4426.24,4438.64,7737,44,0,0.44
2026-08-19 15:00:00,4438.64,4441.85,4427.02,4427.36,7436,43,0,0.43
2026-08-19 15:05:00,4427.37,4441.41,4424.17,4441.41,6607,41,0,0.41000000000000003
2026-08-19 15:10:00,4441.41,4460.76,4441.18,4456.03,7771,42,0,0.42
2026-08-19 15:15:00,4456.01,4464.09,4455.62,4460.19,6272,41,0,0.41000000000000003
2026-08-19 15:20:00,4460.17,4462.73,4454.81,4459.13,5996,41,0,0.41000000000000003
2026-08-19 15:25:00,4459.09,4461.24,4455.07,4458.03,5696,41,0,0.41000000000000003
2026-08-19 15:30:00,4458.06,4466.07,4455.13,4461.52,9241,45,0,0.45
2026-08-19 15:35:00,4461.53,4461.89,4442.14,4455.52,9036,43,0,0.43
2026-08-19 15:40:00,4455.53,4464.35,4449.79,4460.46,6926,42,0,0.42
2026-08-19 15:45:00,4460.49,4461.84,4449.46,4450.17,8163,42,0,0.42
2026-08-19 15:50:00,4450.11,4456.21,4444.98,4453.44,7851,41,0,0.41000000000000003
2026-08-19 15:55:00,4453.45,4463.15,4451.37,4459.62,7448,42,0,0.42
2026-08-19 16:00:00,4459.61,4462.5,4455.13,4460.36,7471,42,0,0.42
2026-08-19 16:05:00,4460.38,4471.91,4460.38,4471.79,7560,42,0,0.42
2026-08-19 16:10:00,4471.78,4475.42,4468.92,4473.62,7332,42,0,0.42
2026-08-19 16:15:00,4473.63,4478.16,4471.25,4471.35,7478,41,0,0.41000000000000003
2026-08-19 16:20:00,4471.3,4480.33,4470.0,4478.34,6806,41,0,0.41000000000000003
2026-08-19 16:25:00,4478.36,4487.76,4477.3,4485.9,6596,41,0,0.41000000000000003
2026-08-19 16:30:00,4485.91,4491.28,4483.81,4487.39,6648,41,0,0.41000000000000003
2026-08-19 16:35:00,4487.39,4491.47,4486.47,4489.07,5621,41,0,0.41000000000000003
2026-08-19 16:40:00,4489.07,4498.57,4487.11,4489.39,6714,42,0,0.42
2026-08-19 16:45:00,4489.37,4489.44,4477.89,4479.05,5920,41,0,0.41000000000000003
2026-08-19 16:50:00,4479.07,4486.64,4478.28,4485.52,5357,41,0,0.41000000000000003
2026-08-19 16:55:00,4485.52,4489.44,4485.09,4488.03,4851,41,0,0.41000000000000003
